Timestamp;RobotID;Pose_X;Pose_Y;Pose_Theta;PathIndex;Velocity;DistanceTraveled;CriticalPoint
2023-10-03/17:16:53;5;92.70;34.91;-1.60;509;2.91;51.10;526
2023-10-03/17:16:54;5;92.65;33.25;-1.60;525;0.42;52.75;526
2023-10-03/17:16:55;5;92.66;33.54;-1.60;531;1.51;53.25;-1
2023-10-03/17:16:56;5;92.74;36.38;-1.60;559;4.07;56.09;-1
2023-10-03/17:16:57;5;92.30;40.64;-0.15;606;5.01;60.82;-1
2023-10-03/17:16:58;5;88.12;42.09;-1.58;657;5.01;65.86;-1
2023-10-03/17:16:59;5;88.16;47.09;-1.58;706;5.01;70.85;-1
2023-10-03/17:17:00;5;88.20;52.16;-1.58;757;5.01;75.93;-1
2023-10-03/17:17:01;5;88.24;57.23;-1.58;808;5.01;81.00;-1
2023-10-03/17:17:02;5;88.28;62.15;-1.58;857;5.01;85.92;-1
2023-10-03/17:17:03;5;88.33;67.16;-1.58;907;5.01;90.93;-1
2023-10-03/17:17:04;5;88.37;72.28;-1.58;958;5.01;96.05;-1
2023-10-03/17:17:05;5;88.41;77.24;-1.58;1007;4.86;101.01;-1
2023-10-03/17:17:06;5;88.44;80.87;-1.58;1044;2.35;104.64;-1
2023-10-03/17:17:07;5;88.45;81.95;-1.57;1055;0.00;105.72;-1
2023-10-03/17:17:08;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:09;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:10;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:11;5;88.45;81.95;-1.57;0;0.15;0.00;526
2023-10-03/17:17:12;5;88.44;80.51;-1.58;14;2.68;1.44;526
2023-10-03/17:17:13;5;88.41;76.60;-1.58;53;5.01;5.35;526
2023-10-03/17:17:14;5;88.36;71.60;-1.58;103;5.01;10.35;526
2023-10-03/17:17:15;5;88.32;66.58;-1.58;153;5.01;15.37;396
2023-10-03/17:17:16;5;88.28;61.62;-1.58;202;5.01;20.33;396
2023-10-03/17:17:17;5;88.24;56.51;-1.58;253;5.01;25.44;396
2023-10-03/17:17:18;5;88.20;51.57;-1.58;303;5.01;30.38;427
2023-10-03/17:17:19;5;88.15;46.58;-1.58;353;5.01;35.37;427
2023-10-03/17:17:20;5;88.11;41.80;-1.58;400;4.45;40.15;526
2023-10-03/17:17:21;5;92.61;40.59;-0.15;451;5.04;45.21;526
2023-10-03/17:17:22;5;92.73;36.09;-1.60;498;3.89;49.92;526
2023-10-03/17:17:23;5;92.66;33.45;-1.60;524;1.38;52.56;526
2023-10-03/17:17:24;5;92.65;33.23;-1.59;528;-0.00;52.94;526
2023-10-03/17:17:25;5;92.65;33.23;-1.59;528;-0.00;52.94;526
2023-10-03/17:17:26;5;92.65;33.23;-1.59;528;-0.00;52.94;526
2023-10-03/17:17:27;5;92.66;33.66;-1.60;533;1.46;53.37;-1
2023-10-03/17:17:28;5;92.74;36.32;-1.60;559;3.93;56.03;-1
2023-10-03/17:17:29;5;92.38;40.63;-0.15;605;5.02;60.74;-1
2023-10-03/17:17:30;5;88.12;42.07;-1.58;656;5.02;65.84;-1
2023-10-03/17:17:31;5;88.16;47.13;-1.58;707;5.02;70.90;-1
2023-10-03/17:17:32;5;88.20;52.05;-1.58;756;5.02;75.81;-1
2023-10-03/17:17:33;5;88.24;57.08;-1.58;806;5.02;80.84;-1
2023-10-03/17:17:34;5;88.28;62.08;-1.58;856;5.02;85.85;-1
2023-10-03/17:17:35;5;88.33;67.14;-1.58;907;5.02;90.91;-1
2023-10-03/17:17:36;5;88.37;72.25;-1.58;958;5.02;96.02;-1
2023-10-03/17:17:37;5;88.41;77.23;-1.58;1007;4.86;101.00;-1
2023-10-03/17:17:38;5;88.44;80.82;-1.58;1043;2.37;104.59;-1
2023-10-03/17:17:39;5;88.45;81.95;-1.57;1055;0.00;105.72;-1
2023-10-03/17:17:40;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:41;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:42;5;88.45;81.95;-1.57;-1;0.00;0.00;-1
2023-10-03/17:17:43;5;88.44;81.16;-1.58;7;1.99;0.79;431
2023-10-03/17:17:44;5;88.42;77.96;-1.58;39;4.47;3.99;431
2023-10-03/17:17:45;5;88.37;72.93;-1.58;90;5.02;9.02;431
2023-10-03/17:17:46;5;88.33;67.96;-1.58;139;5.02;13.99;431
2023-10-03/17:17:47;5;88.29;62.99;-1.58;189;5.02;18.96;431
2023-10-03/17:17:48;5;88.25;57.97;-1.58;239;5.02;23.98;431
2023-10-03/17:17:49;5;88.21;52.82;-1.58;290;5.02;29.13;446
2023-10-03/17:17:50;5;88.16;47.83;-1.58;340;5.02;34.12;526
2023-10-03/17:17:51;5;88.12;42.81;-1.58;390;5.02;39.14;526
2023-10-03/17:17:52;5;91.51;40.76;-0.15;440;5.02;44.10;526
2023-10-03/17:17:53;5;92.76;36.87;-1.60;490;4.30;49.13;526
